user_id,order_id,time,description,product_id,product_name,amount,price
VEE31VEE,XHM011607/005,2016-07-13,"Xuất mẫu cho khách hàng theo phiếu yêu cầu xuất xưởng ngày 12/7/2016,khách hàng chịu tiền phí+90% tiền mẫu",LTSAM00032WI,Mẫu Gudhjem chair,1.0,11.0
CON45CON,XHM011607/004,2016-07-13,"Xuất mẫu cho khác hàng theo phiếu yêu cầu xuất xưởng ngày 12/7/2016, nếu không có đơn hàng thì khách sẽ chịu tiền mẫu",LTSAM00196WI,Mẫu Corner Sofa Set,1.0,307.0
CON45CON,XHM011607/004,2016-07-13,"Xuất mẫu cho khác hàng theo phiếu yêu cầu xuất xưởng ngày 12/7/2016, nếu không có đơn hàng thì khách sẽ chịu tiền mẫu",LTSAM00199WI,Mẫu Copenhagen Set,1.0,263.0
CON45CON,XHM011607/004,2016-07-13,"Xuất mẫu cho khác hàng theo phiếu yêu cầu xuất xưởng ngày 12/7/2016, nếu không có đơn hàng thì khách sẽ chịu tiền mẫu",LTSAM00198WI,Mẫu Art 86800894 Chair,1.0,51.0
CON45CON,XHM011607/004,2016-07-13,"Xuất mẫu cho khác hàng theo phiếu yêu cầu xuất xưởng ngày 12/7/2016, nếu không có đơn hàng thì khách sẽ chịu tiền mẫu",LTSAM00195WI,Mẫu Copenhagen Chair,1.0,51.0
CON45CON,XHM011607/004,2016-07-13,"Xuất mẫu cho khác hàng theo phiếu yêu cầu xuất xưởng ngày 12/7/2016, nếu không có đơn hàng thì khách sẽ chịu tiền mẫu",LTSAM00175WI,Mẫu Polden Chair,1.0,33.0
OBI852OBI,XHM011607/010,2016-07-12,Xuất mẫu đi test theo INVOICE ngày 12/7/2016,LTSAM00217WI,Mẫu Obi Chair,1.0,0.0
HIE61GOO,XBH011607/015,2016-07-12,Xuất bán T07/015- GLGS351 ngày ETD ngày 12/7/2016,LTCSCO1R334AK3,Scout Bar Chair_R334,150.0,3150.0
AQU51FAL,XBH011607/001,2016-07-01,Xuất bán T07/01- LT7516PEFA-2 ngày ETD 3/7/2016,LTCKAL1F330SK1,Kalimantan Armless chair_F330,24.0,1896.0
AQU51FAL,XBH011607/001,2016-07-01,Xuất bán T07/01- LT7516PEFA-2 ngày ETD 3/7/2016,LTCKALLF330SK1,Kalimantan Left Corner Chair_F330,26.0,2418.0
AQU51FAL,XBH011607/001,2016-07-01,Xuất bán T07/01- LT7516PEFA-2 ngày ETD 3/7/2016,LTCKAL1F330SK2,Kalimantan Ottoman Chair_F330,26.0,1222.0
HIE61GOO,XBH011607/002,2016-07-01,Xuất bán T07/02- GLGS351&GLGS272 ngày ETD 11/7/2016,LTCSCO1R334AK3,Scout Bar Chair_R334,99.0,2079.0
AQU51FAL,XBH011607/001,2016-07-01,Xuất bán T07/01- LT7516PEFA-2 ngày ETD 3/7/2016,LTCKALRF330SK1,Kalimantan Right Corner Chair_F330,26.0,2418.0
AQU51FAL,XBH011607/001,2016-07-01,Xuất bán T07/01- LT7516PEFA-2 ngày ETD 3/7/2016,LTTKAL1F330SK1,Kalimantan Coffee Table_F330,26.0,1664.0
LIK48JYS,XBH011606/015,2016-06-09,Xuất bán T06/015- LTINV1668 ngày ETD 13/6/2016,LTCBOR1F114SP1,Bork Chair_F114,580.0,9367.0
LIK48JYS,XBH011606/014,2016-06-09,Xuất bán T06/014- LTINV7625 ngày ETD 13/6/2016,LTCBOR1H274SK2,Polden Chair(New Bork Chair)_H274,520.0,10348.0
AQU51FAL,XBH011606/012,2016-06-06,Xuất bán T06/012-LT7016PEFA-5 ngày ETD 9/6/2016,LTTSARTR149SCK1,Sara Table KD in Black_R149,20.0,304.0
AQU51FAL,XBH011606/013,2016-06-06,Xuất bán T06/013-LT7016PEFA-6 ngày ETD 9/6/2016,LTTCERCF264SCA1,Cerdena Coffee Table_F264,16.0,673.76
AQU51FAL,XBH011606/013,2016-06-06,Xuất bán T06/013-LT7016PEFA-6 ngày ETD 9/6/2016,LTSCER1F264SCA1,Cerdena Armchair_F264,32.0,1685.12
AQU51FAL,XBH011606/012,2016-06-06,Xuất bán T06/012-LT7016PEFA-5 ngày ETD 9/6/2016,LTTSARTR175SCK1,Sara Table KD in Dark Blue_R175,20.0,304.0
AQU51FAL,XBH011606/012,2016-06-06,Xuất bán T06/012-LT7016PEFA-5 ngày ETD 9/6/2016,LTTSARTR157SCA1,Sara Table in White_R157,20.0,304.0
AQU51FAL,XBH011606/008,2016-06-06,Xuất bán T06/008-LT7016PEFA-1 ngày ETD 9/6/2016,LTSSAN1H085S1WI,SanDiego 1 Seater_H085_DAN,24.0,2088.0
AQU51FAL,XBH011606/008,2016-06-06,Xuất bán T06/008-LT7016PEFA-1 ngày ETD 9/6/2016,LTSSAN3H085SCA1,SanDiego 3 Seater_H085,24.0,4080.0
AQU51FAL,XBH011606/008,2016-06-06,Xuất bán T06/008-LT7016PEFA-1 ngày ETD 9/6/2016,LTTSAN1H085SC1,SanDiego Small Coffee Table_H085,29.0,1387.07
AQU51FAL,XBH011606/008,2016-06-06,Xuất bán T06/008-LT7016PEFA-1 ngày ETD 9/6/2016,LTTSAN1H085SC2,Sandiego large coffee table_H085,25.0,2329.0
AQU51FAL,XBH011606/009,2016-06-06,Xuất bán T06/009-LT7016PEFA-2 ngày ETD 9/6/2016,LTSSAN1H085S1WI,SanDiego 1 Seater_H085_DAN,24.0,2088.0
AQU51FAL,XBH011606/009,2016-06-06,Xuất bán T06/009-LT7016PEFA-2 ngày ETD 9/6/2016,LTSSAN3H085SCA1,SanDiego 3 Seater_H085,24.0,4080.0
AQU51FAL,XBH011606/009,2016-06-06,Xuất bán T06/009-LT7016PEFA-2 ngày ETD 9/6/2016,LTTSAN1H085SC1,SanDiego Small Coffee Table_H085,29.0,1387.07
AQU51FAL,XBH011606/009,2016-06-06,Xuất bán T06/009-LT7016PEFA-2 ngày ETD 9/6/2016,LTTSAN1H085SC2,Sandiego large coffee table_H085,25.0,2329.0
AQU51FAL,XBH011606/010,2016-06-06,Xuất bán T06/010-LT7016PEFA-3 ngày ETD 9/6/2016,LTSSAN1H085S1WI,SanDiego 1 Seater_H085_DAN,55.0,4785.0
AQU51FAL,XBH011606/010,2016-06-06,Xuất bán T06/010-LT7016PEFA-3 ngày ETD 9/6/2016,LTSSAN3H085SCA1,SanDiego 3 Seater_H085,24.0,4080.0
AQU51FAL,XBH011606/010,2016-06-06,Xuất bán T06/010-LT7016PEFA-3 ngày ETD 9/6/2016,LTTSAN1H085SC1,SanDiego Small Coffee Table_H085,12.0,573.96
AQU51FAL,XBH011606/011,2016-06-06,Xuất bán T06/011-LT7016PEFA-4 ngày ETD 9/6/2016,LTSSAN1H085S1WI,SanDiego 1 Seater_H085_DAN,45.0,3915.0
AQU51FAL,XBH011606/011,2016-06-06,Xuất bán T06/011-LT7016PEFA-4 ngày ETD 9/6/2016,LTSSAN3H085SCA1,SanDiego 3 Seater_H085,30.0,5100.0
AQU51FAL,XBH011606/012,2016-06-06,Xuất bán T06/012-LT7016PEFA-5 ngày ETD 9/6/2016,LTCKAL1F330SK1,Kalimantan Armless chair_F330,3.0,237.0
AQU51FAL,XBH011606/012,2016-06-06,Xuất bán T06/012-LT7016PEFA-5 ngày ETD 9/6/2016,LTCKAL1F330SK2,Kalimantan Ottoman Chair_F330,1.0,47.0
AQU51FAL,XBH011606/012,2016-06-06,Xuất bán T06/012-LT7016PEFA-5 ngày ETD 9/6/2016,LTCKALLF330SK1,Kalimantan Left Corner Chair_F330,1.0,93.0
AQU51FAL,XBH011606/012,2016-06-06,Xuất bán T06/012-LT7016PEFA-5 ngày ETD 9/6/2016,LTCKALRF330SK1,Kalimantan Right Corner Chair_F330,1.0,93.0
AQU51FAL,XBH011606/012,2016-06-06,Xuất bán T06/012-LT7016PEFA-5 ngày ETD 9/6/2016,LTCSAR1R149SCK1,Sara Chair KD in Black_R149,40.0,994.0
AQU51FAL,XBH011606/012,2016-06-06,Xuất bán T06/012-LT7016PEFA-5 ngày ETD 9/6/2016,LTCSAR1R157SCA1,Sara Chair in White_R157,40.0,994.0
AQU51FAL,XBH011606/012,2016-06-06,Xuất bán T06/012-LT7016PEFA-5 ngày ETD 9/6/2016,LTCSAR1R175SCK1,Sara Chair KD in Dark Blue_R175,30.0,745.5
AQU51FAL,XBH011606/012,2016-06-06,Xuất bán T06/012-LT7016PEFA-5 ngày ETD 9/6/2016,LTSCER1F264SCA1,Cerdena Armchair_F264,28.0,1474.48
AQU51FAL,XBH011606/012,2016-06-06,Xuất bán T06/012-LT7016PEFA-5 ngày ETD 9/6/2016,LTSCER3F264SCA1,Cerdena Sofa 3 Seater_F264,14.0,1177.54
AQU51FAL,XBH011606/012,2016-06-06,Xuất bán T06/012-LT7016PEFA-5 ngày ETD 9/6/2016,LTTCERCF264SCA1,Cerdena Coffee Table_F264,14.0,589.54
AQU51FAL,XBH011606/013,2016-06-06,Xuất bán T06/013-LT7016PEFA-6 ngày ETD 9/6/2016,LTSCER3F264SCA1,Cerdena Sofa 3 Seater_F264,16.0,1345.76
AQU51FAL,XBH011606/012,2016-06-06,Xuất bán T06/012-LT7016PEFA-5 ngày ETD 9/6/2016,LTTKAL1F330SK1,Kalimantan Coffee Table_F330,1.0,64.0
LIK48JYS,XBH011606/003,2016-06-03,Xuất bán T06/003-LTINV6757 ngày ETD 6/6/2016,LTCBOR1F114SP1,Bork Chair_F114,580.0,9367.0
LIK48JYS,XBH011606/004,2016-06-03,Xuất bán T06/004-LTINV8649 ngày ETD 6/6/2016,LTCBOR1F114SP1,Bork Chair_F114,580.0,9367.0
LIK48JYS,XBH011606/005,2016-06-03,Xuất bán T06/005-LTINV8874 ngày ETD 6/6/2016,LTCBOR1H274SK2,Polden Chair(New Bork Chair)_H274,520.0,10348.0
LIK48JYS,XBH011606/006,2016-06-03,Xuất bán T06/006-LTINV8873ngày ETD 6/6/2016,LTCBOR1H274SK2,Polden Chair(New Bork Chair)_H274,520.0,10348.0
LIK48JYS,XBH011606/007,2016-06-03,Xuất bán T06/007-LTINV7624 ngày ETD 6/6/2016,LTCBOR1H274SK2,Polden Chair(New Bork Chair)_H274,520.0,10348.0
AQU56FAL,XBH011606/026,2016-06-24,Xuất bán T06/26 - LT9516CLFA  ngày ETD 26/6/2016,LTTPAL1F170SK1,Palermo Coffee Table K/d_F170 (Sofa),1.0,110.86
AQU56FAL,XBH011606/026,2016-06-24,Xuất bán T06/26 - LT9516CLFA  ngày ETD 26/6/2016,LTTSAR1R144SK1,Sara Table KD in Green_R144,1.0,15.2
AQU51FAL,XBH011606/027,2016-06-24,Xuất bán T06/27 -LT7516PEFA-1 ngày ETD 26/6/2016,LTSSAN1H085S1WI,SanDiego 1 Seater_H085_DAN,52.0,4524.0
AQU56FAL,XBH011606/026,2016-06-24,Xuất bán T06/26 - LT9516CLFA  ngày ETD 26/6/2016,LTTCERCF264SCK2,Cerdena Dining Table_F264,20.0,1294.4
AQU51FAL,XBH011606/027,2016-06-24,Xuất bán T06/27 -LT7516PEFA-1 ngày ETD 26/6/2016,LTCKALLF330SK1,Kalimantan Left Corner Chair_F330,4.0,372.0
AQU51FAL,XBH011606/027,2016-06-24,Xuất bán T06/27 -LT7516PEFA-1 ngày ETD 26/6/2016,LTCKAL1F330SK2,Kalimantan Ottoman Chair_F330,4.0,188.0
AQU51FAL,XBH011606/027,2016-06-24,Xuất bán T06/27 -LT7516PEFA-1 ngày ETD 26/6/2016,LTCKAL1F330SK1,Kalimantan Armless chair_F330,4.0,316.0
AQU56FAL,XBH011606/026,2016-06-24,Xuất bán T06/26 - LT9516CLFA  ngày ETD 26/6/2016,LTTPAL1F170SK2,Palermo Side Table_F170,1.0,36.2
AQU56FAL,XBH011606/026,2016-06-24,Xuất bán T06/26 - LT9516CLFA  ngày ETD 26/6/2016,LTTPALCF170SCK1,Palermo Dining Table_F170,4.0,509.8
AQU56FAL,XBH011606/026,2016-06-24,Xuất bán T06/26 - LT9516CLFA  ngày ETD 26/6/2016,LTTPALVF170SCK1,Palermo Coffee Table K/D_F170,1.0,48.53
AQU56FAL,XBH011606/026,2016-06-24,Xuất bán T06/26 - LT9516CLFA  ngày ETD 26/6/2016,LTTSARTR149SCK1,Sara Table KD in Black_R149,1.0,15.2
AQU56FAL,XBH011606/026,2016-06-24,Xuất bán T06/26 - LT9516CLFA  ngày ETD 26/6/2016,LTTSARTR146SCK1,Sara Table KD in Yellow_R146,1.0,15.2
AQU56FAL,XBH011606/026,2016-06-24,Xuất bán T06/26 - LT9516CLFA  ngày ETD 26/6/2016,LTTSARTR147SCK1,Sara Table KD in Red_R147,1.0,15.2
AQU51FAL,XBH011606/027,2016-06-24,Xuất bán T06/27 -LT7516PEFA-1 ngày ETD 26/6/2016,LTTKAL1F330SK1,Kalimantan Coffee Table_F330,4.0,256.0
AQU56FAL,XBH011606/026,2016-06-24,Xuất bán T06/26 - LT9516CLFA  ngày ETD 26/6/2016,LTTSARTR150SCK1,Sara Table KD in Blue_R150,1.0,15.2
AQU56FAL,XBH011606/026,2016-06-24,Xuất bán T06/26 - LT9516CLFA  ngày ETD 26/6/2016,LTTSARTR157SCA1,Sara Table in White_R157,1.0,15.2
AQU56FAL,XBH011606/026,2016-06-24,Xuất bán T06/26 - LT9516CLFA  ngày ETD 26/6/2016,LTTSARTR175SCK1,Sara Table KD in Dark Blue_R175,1.0,15.2
TRA45TRA,XHM011606/006,2016-06-24,Xuất mẫu gửi khách hàng để đi showroom theo phiếu yêu cầu xuất xưởng duyệt ngày 23/6/2016,LTCREZ1F407SC1,REZE ArmChair (K/D)_F407,1.0,0.0
TRA45TRA,XHM011606/006,2016-06-24,Xuất mẫu gửi khách hàng để đi showroom theo phiếu yêu cầu xuất xưởng duyệt ngày 23/6/2016,LTCREZ1F409SC1,REZE ArmChair (K/D)_F409,1.0,0.0
AQU51FAL,XBH011606/027,2016-06-24,Xuất bán T06/27 -LT7516PEFA-1 ngày ETD 26/6/2016,LTSSAN3H085SCA1,SanDiego 3 Seater_H085,18.0,3060.0
AQU51FAL,XBH011606/027,2016-06-24,Xuất bán T06/27 -LT7516PEFA-1 ngày ETD 26/6/2016,LTCKALRF330SK1,Kalimantan Right Corner Chair_F330,4.0,372.0
AQU56FAL,XBH011606/026,2016-06-24,Xuất bán T06/26 - LT9516CLFA  ngày ETD 26/6/2016,LTSCER1F264SCA1,Cerdena Armchair_F264,4.0,210.64
AQU56FAL,XBH011606/026,2016-06-24,Xuất bán T06/26 - LT9516CLFA  ngày ETD 26/6/2016,LTCSAR1R146SCK1,Sara Chair KD in Yellow_R146,1.0,24.85
AQU56FAL,XBH011606/026,2016-06-24,Xuất bán T06/26 - LT9516CLFA  ngày ETD 26/6/2016,LTTCERCF264SCA1,Cerdena Coffee Table_F264,2.0,84.22
AQU56FAL,XBH011606/026,2016-06-24,Xuất bán T06/26 - LT9516CLFA  ngày ETD 26/6/2016,LTSPAL3F170SCA1,Palermo Sofa 3 Seater_F170,1.0,199.51
AQU56FAL,XBH011606/026,2016-06-24,Xuất bán T06/26 - LT9516CLFA  ngày ETD 26/6/2016,LTSPAL1F170SK2,Palermo Stool_F170,1.0,48.53
AQU56FAL,XBH011606/026,2016-06-24,Xuất bán T06/26 - LT9516CLFA  ngày ETD 26/6/2016,LTSPAL1F170SK1,Palermo Ottoman_F170,1.0,39.25
AQU56FAL,XBH011606/026,2016-06-24,Xuất bán T06/26 - LT9516CLFA  ngày ETD 26/6/2016,LTSPAL1F170SCA1,Palermo Armchair_F170,2.0,202.74
AQU56FAL,XBH011606/026,2016-06-24,Xuất bán T06/26 - LT9516CLFA  ngày ETD 26/6/2016,LTSCER3F264SCA1,Cerdena Sofa 3 Seater_F264,1.0,84.11
AQU56FAL,XBH011606/026,2016-06-24,Xuất bán T06/26 - LT9516CLFA  ngày ETD 26/6/2016,LTSCER2F264SCA1,Cerdena Sofa 2 Seater_F264,1.0,63.18
AQU56FAL,XBH011606/026,2016-06-24,Xuất bán T06/26 - LT9516CLFA  ngày ETD 26/6/2016,LTCSAR1R175SCK1,Sara Chair KD in Dark Blue_R175,1.0,24.85
AQU56FAL,XBH011606/026,2016-06-24,Xuất bán T06/26 - LT9516CLFA  ngày ETD 26/6/2016,LTCSAR1R157SCA1,Sara Chair in White_R157,1.0,24.85
AQU56FAL,XBH011606/026,2016-06-24,Xuất bán T06/26 - LT9516CLFA  ngày ETD 26/6/2016,LTCSAR1R150SCK1,Sara Chair KD in Blue_R150,1.0,24.85
AQU56FAL,XBH011606/026,2016-06-24,Xuất bán T06/26 - LT9516CLFA  ngày ETD 26/6/2016,LTCSAR1R149SCK1,Sara Chair KD in Black_R149,1.0,24.85
AQU56FAL,XBH011606/026,2016-06-24,Xuất bán T06/26 - LT9516CLFA  ngày ETD 26/6/2016,LTCSAR1R147SCK1,Sara Chair KD in Red_R147,1.0,24.85
AQU56FAL,XBH011606/026,2016-06-24,Xuất bán T06/26 - LT9516CLFA  ngày ETD 26/6/2016,LTCPALCF170SK1,Palermo Corner Chair_F170,1.0,74.02
AQU56FAL,XBH011606/026,2016-06-24,Xuất bán T06/26 - LT9516CLFA  ngày ETD 26/6/2016,LTCSAR1R144SK1,Sara Chair KD in Green_R144,1.0,24.85
AQU56FAL,XBH011606/026,2016-06-24,Xuất bán T06/26 - LT9516CLFA  ngày ETD 26/6/2016,LTCPAL1F170SK2,Palermo Rest Chair_F170,1.0,60.8
AQU56FAL,XBH011606/026,2016-06-24,Xuất bán T06/26 - LT9516CLFA  ngày ETD 26/6/2016,LTCPAL1F170SCA1,Palermo Dining Chair_F170,32.0,1280.0
AQU56FAL,XBH011606/026,2016-06-24,Xuất bán T06/26 - LT9516CLFA  ngày ETD 26/6/2016,LTCLET1H171SK2,Leticia Armchair_H171,2.0,168.6
AQU56FAL,XBH011606/026,2016-06-24,Xuất bán T06/26 - LT9516CLFA  ngày ETD 26/6/2016,LTCLET1H171SK1,Leticia Sofa 3 Seater_H171,1.0,160.4
AQU56FAL,XBH011606/026,2016-06-24,Xuất bán T06/26 - LT9516CLFA  ngày ETD 26/6/2016,LTCCER1F264SCA1,Cerdena Dining Chair_F264,120.0,2235.6
AQU56FAL,XBH011606/026,2016-06-24,Xuất bán T06/26 - LT9516CLFA  ngày ETD 26/6/2016,LTBPAL1F170SK1,Palermo Chaise Loungue_F170,1.0,105.4
AQU56FAL,XBH011606/026,2016-06-24,Xuất bán T06/26 - LT9516CLFA  ngày ETD 26/6/2016,LTBLET1H171SK1,Leticia Lounge_H171,1.0,163.75
CON45CON,XHM011606/003,2016-06-22,Xuất hàng mẫu cho khác hàng mượn đến 5/7/2016 khách sẽ sẽ trả lại,LTSAM00037WI,Mẫu Bogense bench_LSX16011,1.0,0.0
CON45CON,XHM011606/003,2016-06-22,Xuất hàng mẫu cho khác hàng mượn đến 5/7/2016 khách sẽ sẽ trả lại,LTSAM00172WI,Mẫu Corner Sofa Set_ArmChair,1.0,0.0
CON45CON,XHM011606/003,2016-06-22,Xuất hàng mẫu cho khác hàng mượn đến 5/7/2016 khách sẽ sẽ trả lại,LTSAM00171WI,Mẫu Corner Sofa Set_Table_FE,1.0,0.0
CON45CON,XHM011606/003,2016-06-22,Xuất hàng mẫu cho khác hàng mượn đến 5/7/2016 khách sẽ sẽ trả lại,LTSAM00170WI,Mẫu Corner Sofa Set_Corner,1.0,0.0
CON45CON,XHM011606/003,2016-06-22,Xuất hàng mẫu cho khác hàng mượn đến 5/7/2016 khách sẽ sẽ trả lại,LTSAM00169WI,Mẫu Corner Sofa Set_Middle,2.0,0.0
CON45CON,XHM011606/003,2016-06-22,Xuất hàng mẫu cho khác hàng mượn đến 5/7/2016 khách sẽ sẽ trả lại,LTSAM00168WI,Mẫu Corner Sofa Set_Right,1.0,0.0
CON45CON,XHM011606/003,2016-06-22,Xuất hàng mẫu cho khác hàng mượn đến 5/7/2016 khách sẽ sẽ trả lại,LTSAM00167WI,Mẫu Corner Sofa Set_Left,1.0,0.0
AQU56FAL,XHM011606/004,2016-06-22,Xuất mẫu gửi khách hàng theo phiếu yêu cầu xuất xưởng duyệt ngày 22/6/2016,LTSAM00097WI,Mẫu Swatch Dây,100.0,0.0
CON45CON,XHM011606/003,2016-06-22,Xuất hàng mẫu cho khác hàng mượn đến 5/7/2016 khách sẽ sẽ trả lại,LTSAM00035WI,Mẫu Skive chair_LSX16011,1.0,0.0
AQU56FAL,XHM011606/004,2016-06-22,Xuất mẫu gửi khách hàng theo phiếu yêu cầu xuất xưởng duyệt ngày 22/6/2016,LTCSS1019,Mẫu Swatch Vải,30.0,0.0
CON45CON,XHM011606/003,2016-06-22,Xuất hàng mẫu cho khác hàng mượn đến 5/7/2016 khách sẽ sẽ trả lại,LTSAM00175WI,Mẫu Polden Chair,4.0,0.0
LIK48JYS,XBH011606/021,2016-06-17,Xuất bán T06/21-LTINV3033 ngày ETD 16/6/2016,LTCGUD1F114SP1,Gudhjem Chair_F114,1512.0,16480.8
LIK48JYS,XBH011606/022,2016-06-17,Xuất bán T06/22-LTINV3032 ngày ETD 16/6/2016,LTCGUD1F114SP1,Gudhjem Chair_F114,1512.0,16480.8
LIK48JYS,XBH011606/025,2016-06-17,Xuất bán T06/25-LTINV8840 ngày ETD 16/6/2016,LTCBOR1F114SP1,Bork Chair_F114,580.0,9367.0
LIK48JYS,XBH011606/020,2016-06-17,Xuất bán T06/20-LTINV4522 ngày ETD 16/6/2016,LTCGUD1F114SP1,Gudhjem Chair_F114,1512.0,16480.8
LIK48JYS,XBH011606/023,2016-06-17,Xuất bán T06/23-LTINV9064 ngày ETD 16/6/2016,LTCGUD1F114SP1,Gudhjem Chair_F114,1512.0,16480.8
LIK48JYS,XBH011606/024,2016-06-17,Xuất bán T06/24-LTINV9063 ngày ETD 16/6/2016,LTCGUD1F114SP1,Gudhjem Chair_F114,1512.0,16480.8
XXX43XXX,XHM011606/002,2016-06-16,Xuất hàng mẫu đi text theo phiếu yêu cầu xuất xưởng đã được duyệt ngày 7/6/2016,LTSAM00182WI,Mẫu Gartengarnitur Set_Table,1.0,0.0
XXX43XXX,XHM011606/002,2016-06-16,Xuất hàng mẫu đi text theo phiếu yêu cầu xuất xưởng đã được duyệt ngày 7/6/2016,LTSAM00168WI,Mẫu Corner Sofa Set_Right,1.0,0.0
XXX43XXX,XHM011606/002,2016-06-16,Xuất hàng mẫu đi text theo phiếu yêu cầu xuất xưởng đã được duyệt ngày 7/6/2016,LTSAM00169WI,Mẫu Corner Sofa Set_Middle,2.0,0.0
XXX43XXX,XHM011606/002,2016-06-16,Xuất hàng mẫu đi text theo phiếu yêu cầu xuất xưởng đã được duyệt ngày 7/6/2016,LTSAM00172WI,Mẫu Corner Sofa Set_ArmChair,1.0,0.0
XXX43XXX,XHM011606/002,2016-06-16,Xuất hàng mẫu đi text theo phiếu yêu cầu xuất xưởng đã được duyệt ngày 7/6/2016,LTSAM00171WI,Mẫu Corner Sofa Set_Table_FE,1.0,0.0
XXX43XXX,XHM011606/002,2016-06-16,Xuất hàng mẫu đi text theo phiếu yêu cầu xuất xưởng đã được duyệt ngày 7/6/2016,LTSAM00170WI,Mẫu Corner Sofa Set_Corner,1.0,0.0
XXX43XXX,XHM011606/002,2016-06-16,Xuất hàng mẫu đi text theo phiếu yêu cầu xuất xưởng đã được duyệt ngày 7/6/2016,LTSAM00167WI,Mẫu Corner Sofa Set_Left,1.0,0.0
LIK48JYS,XBH011606/019,2016-06-14,Xuất bán T06/19-LTINV7772  ngày ETD 14/6/2016,LTCBOR1F114SP1,Bork Chair_F114,580.0,9367.0
AQU57FAL,XBH011606/018,2016-06-14,Xuất bán T06/18-LT9816COFA  ngày ETD 16/6/2016,LTTCER1F263SK1,Cerdena Coffee Table_F263,38.0,1588.78
AQU57FAL,XBH011606/018,2016-06-14,Xuất bán T06/18-LT9816COFA  ngày ETD 16/6/2016,LTCCER3F263SK1,Cerdena 3 Seater_F263,38.0,3173.38
AQU57FAL,XBH011606/018,2016-06-14,Xuất bán T06/18-LT9816COFA  ngày ETD 16/6/2016,LTCCER1F263SCK2,Cerdena Armchair_F263,76.0,3974.04
LIK48JYS,XBH011606/017,2016-06-10,Xuất bán T06/017- LTINV1580 ngày ETD 10/6/2016,LTCBOR1H274SK2,Polden Chair(New Bork Chair)_H274,520.0,10348.0
LIK48JYS,XBH011606/016,2016-06-10,Xuất bán T06/016- LTINV0512 ngày ETD 10/6/2016,LTCBOR1H274SK2,Polden Chair(New Bork Chair)_H274,520.0,10348.0
HEV34RUI,XBH011606/002,2016-06-01,"Xuất hàng+mẫu cho khách hàng , khách hàng chịu tiền test, ngày ETD 5/6/2016",LTSAM00153WI,Mẫu Footrest S70_F333 LSXM16034,8.0,168.0
HEV34RUI,XBH011606/002,2016-06-01,"Xuất hàng+mẫu cho khách hàng , khách hàng chịu tiền test, ngày ETD 5/6/2016",LTSAM00150WI,Mẫu Square Table T11 _F333 LSXM16034,1.0,22.0
AQU49LCW,XBH011606/001,2016-06-01,Xuất bán T06/001-LT12316LC ngày ETD 4/6/2016,LTCGUD1F114SP1,Gudhjem Chair_F114,900.0,11700.0
HEV34RUI,XBH011606/002,2016-06-01,"Xuất hàng+mẫu cho khách hàng , khách hàng chịu tiền test, ngày ETD 5/6/2016",LTSAM00156WI,Mẫu Coffee table S70_F333 LSXM16034,2.0,48.0
HEV34RUI,XBH011606/002,2016-06-01,"Xuất hàng+mẫu cho khách hàng , khách hàng chịu tiền test, ngày ETD 5/6/2016",LTSAM00155WI,Mẫu 3 seater sofa S70_F333 LSXM16034,1.0,87.0
HEV34RUI,XBH011606/002,2016-06-01,"Xuất hàng+mẫu cho khách hàng , khách hàng chịu tiền test, ngày ETD 5/6/2016",LTSAM00154WI,Mẫu 2 seater sofa S70_F333 LSXM16034,1.0,67.0
HEV34RUI,XBH011606/002,2016-06-01,"Xuất hàng+mẫu cho khách hàng , khách hàng chịu tiền test, ngày ETD 5/6/2016",LTSAM00149WI,Mẫu Recliner Chair R75 _F333 LSXM16034,2.0,98.0
HEV34RUI,XBH011606/002,2016-06-01,"Xuất hàng+mẫu cho khách hàng , khách hàng chịu tiền test, ngày ETD 5/6/2016",LTSAM00152WI,Mẫu Single sofa S70_F333 LSXM16034,4.0,192.0
HEV34RUI,XBH011606/002,2016-06-01,"Xuất hàng+mẫu cho khách hàng , khách hàng chịu tiền test, ngày ETD 5/6/2016",LTSAM00144WI,Mẫu Round table T62-2 dây F333 LSXM16034,1.0,32.0
HEV34RUI,XBH011606/002,2016-06-01,"Xuất hàng+mẫu cho khách hàng , khách hàng chịu tiền test, ngày ETD 5/6/2016",LTSAM00147WI,Mẫu Gudhjem Chair dây F332 LSXM16034,1.0,11.5
HEV34RUI,XBH011606/002,2016-06-01,"Xuất hàng+mẫu cho khách hàng , khách hàng chịu tiền test, ngày ETD 5/6/2016",LTSAM00146WI,Mẫu Gudhjem Chair dây F333 LSXM16034,1.0,11.5
HEV34RUI,XBH011606/002,2016-06-01,"Xuất hàng+mẫu cho khách hàng , khách hàng chịu tiền test, ngày ETD 5/6/2016",LTCGUD1F332SPA1,Gudhjem Chair_F332,1275.0,14662.5
HEV34RUI,XBH011606/002,2016-06-01,"Xuất hàng+mẫu cho khách hàng , khách hàng chịu tiền test, ngày ETD 5/6/2016",LTSAM00145WI,Mẫu Round table T62-3 dây F332 LSXM16034,1.0,33.0
AQU49LCW,XBH011606/001,2016-06-01,Xuất bán T06/001-LT12316LC ngày ETD 4/6/2016,LTCGUD1F210SPA1,Gudhjem Chair_F210,576.0,7488.0
HEV34RUI,XBH011606/002,2016-06-01,"Xuất hàng+mẫu cho khách hàng , khách hàng chịu tiền test, ngày ETD 5/6/2016",LTSAM00143WI,Mẫu Round table_DAN,1.0,50.0
